id,value
1381D2,SHO_HallStairs_LongCurve01
138337,DOK_Mel_PlatformSide
138707,FXMesh-Ettin_Charge_Strike_01
13872E,Well_Of_Souls_StartRoom01
138784,DOK_Mel_SidePassage_Straight
1388A1,DOK_Mel_SidePassage_90
1388A2,DOK_Mel_SidePassage_90medium
1388A3,DOK_Mel_SidePassage_Connect
1388A4,DOK_Mel_SidePassage_Wall
1388AB,DOK_Mel_SidePassage_Straight02
139001,FxMesh-Ettin_Hammer
139F3B,GNO_Scaffolding_01
139F3C,GNO_Scaffolding_02
139F3D,GNO_Scaffolding_03
139F3E,GNO_Scaffolding_04
139FA7,DOK_Mel_PlatformBoss01
13A07A,INT_VIL_Hidden_Door
13A086,Well_of_Souls_FleshSac_01
13A150,GEN_Bandit_banner_01
13A151,GEN_Bandit_lamp_01
13A1BD,DOK_Mel_RubblePile01
13A2B7,INT_DOK_bed_single_01
13A37F,SHO_opendoor_Cap
13A3B3,Gadflow_Withered
13A3D9,INT_DOK_desk_wooden_01
13A3F1,INT_DOK_counter_merchant_01
13A555,INT_DOK_chair_03
13A696,VIL_bench_01
13AAD9,03_Magic_Set_Unique_feet
13AADA,03_Magic_Set_Unique_hands
13ABCC,03_Magic_Set_Unique_torso
13AC2A,INT_FAE_Large_Column01
13AC78,03_oak_buckler
13AC79,04_sylvanite_kiteshield
13ACEB,FAE_Hanging_Flowers
13ACEC,FAE_Hanging_Flowers02
13AF36,FxMesh-SmokeBomb
13B021,TRG_Lever_Wall01
13B0F9,ERU_Lever_Wall01
13B141,02_Almain_Noble_feet
13B1A5,02_Almain_Noble_head
13B1B0,02_Almain_Noble_legs
13B1B2,02_Almain_Noble_torso
13B1CD,GNO_PlatformCollapse01
13B1E3,FAE_Hanging_Flowers03
13B20B,FAE_Hanging_Flowers04
13B20D,09_Rogue_Set_Unique_f_feet
13B214,09_Rogue_Set_Unique_f_hands
13B216,09_Rogue_Set_Unique_f_head
13B217,09_Rogue_Set_Unique_f_legs
13B21B,09_Rogue_Set_Unique_f_torso
13B23C,03_Magic_Set_Unique_F_Feet
13B23D,03_Magic_Set_Unique_F_Hands
13B23E,03_Magic_Set_Unique_F_Torso
13B5A5,GNO_TowerCollapse01
13B9A4,SHO_Lever_01
13BB5A,FAE_Bridge
13BBA1,FAE_Bridge_Short
13BC28,01_generic_beard
13BC2B,01_varani_beard
13BC2D,02_varani_beard
13BC30,04_varani_beard
13BC33,05_almain_beard
13BC34,05_generic_beard
13BCC5,01_cotton_torso_Stiff
13BD44,FAE_Bridge_Bend
13BDAF,SHO_ChainSmall01
13BE24,SHO_ChainSmall_Clump01
13BE25,Bogeyman_Skel
13BE2A,Bogeyman_Mesh
13C029,INT_FAE_Stairs
13C123,WOS_Column_test
13C124,CONT_Generic_Chest02
13C12E,CONT_Generic_Chest03
13C13C,01_varani_f_hair
13C13F,02_dokkalfar_f_hair
13C140,02_varani_f_hair
13C142,03_varani_f_hair
13C143,FAE_Building_Large_02
13C144,04_varani_f_hair
13C392,GEN_Jump_Platform_02
13C3EE,01_iron_sword_1h
13C59F,GEN_Jump_Platform_03_Dock
13C77F,INT_FAE_Large_Column_Door
13CAE8,FAE_Door_Med_Bend
13CBBB,INT_FAE_Small_Room
13CBDC,SHO_FAE_VineArch01
13CEC3,SHO_FAE_VineMed01
13D13C,GEN_batteringram_01
13D176,VIL_Fish_Nets01
13D1EE,SHO_FAE_HangingVine01
13D1FA,SHO_FAE_HangingVine02
13D1FB,SHO_FAE_HangingVine03
13D20A,SHO_FAE_Fungus01
13D20B,SHO_FAE_Fungus02
13D20C,SHO_FAE_Fungus03
13D212,SHO_FAE_Fungus04
13D213,SHO_FAE_Fungus05
13D214,SHO_FAE_Fungus06
13D355,SHO_FAE_Grass01
13D356,SHO_FAE_Grass02
13D357,SHO_FAE_Grass03
13D74B,DOK_Mel_Door
13DACF,WOS_GNO_Window01
13DAD0,WOS_GNO_Window02
13DAD1,WOS_GNO_Window03
13DAD2,WOS_GNO_Window04
13DAD3,WOS_GNO_Window05
13DD19,Almain_Male_Head_02
13DD4B,01_almain_hair
13DD4C,02_almain_hair
13DD4D,05_almain_hair
13DDB5,01_generic_hair
13DDB6,02_generic_hair
13DDB7,03_generic_hair
13DDB8,05_generic_hair
13DDFB,02_Varani_hair
13DDFD,04_varani_hair
13DE3A,WOS_Corpsepile01
13DEEB,WOS_Corpsepile02
13DEEC,WOS_Corpsepile03
13DF9B,FAE_Stairs_Spirial
13DFA9,Well_Of_Souls_StartRoom02
13E1C3,03_almain_hair
13E49E,FXMesh-LeanasheHeal
13E62D,DOK_Mel_SmallRamp
13E678,SHO_FAE_VineMed02
13E67C,SHO_FAE_VineMed03
13E67E,SHO_FAE_VineMed04
13E69A,seelie_fae_female_head_01
13E69F,INT_FAE_Small_Pond
13E6A2,INT_FAE_Pond_Water
13E74B,01_Magic_Set_Tuatha_Head
13E74C,01_Magic_Set_Tuatha_Torso
13E750,01_Magic_Set_tuatha_feet
13E751,01_Magic_Set_Tuatha_Hands
13E7EC,09_Melee_Set_Unique_feet
13E7ED,09_Melee_Set_Unique_hands
13E805,09_Melee_Set_Unique_head
13E806,09_Melee_Set_Unique_legs
13E809,09_Melee_Set_Unique_torso
13E998,FOR_BonePile_CorpseE
13E999,FOR_BonePile_CorpseF
13E9C2,INT_FAE_Pond_Water02
13EB09,SHO_ChainSmall_Clump02
13F1A0,DOK_entry_gate_01
13F1A3,INT_DOK_chandelier_large_01
13F1C6,GEN_fish_01
13F1C7,GEN_fish_02
13F1C8,GEN_fish_basket_01
13F1C9,GEN_fish_pole_01
13F1CA,GEN_fish_rack_01
13F1E8,GEN_fish_nets_01
13F1E9,GEN_fish_sharkhanger_01
13F224,GEN_Bandit_pack_01
13F227,GEN_sparringdummy_01
13F25B,05_ebony_buckler
13F5C6,05_prismere_kiteshield
13F97C,GEN_Door_Invisible01
13FAB1,ERU_EXT_LoadDoor01
13FBA1,SonOfLaz_01
13FDF7,DOK_statue_frozenflame_01
13FE64,GEN_Torch01
13FEBA,01_npc_human_spear
140F47,base_gnome_male_feet_01
140F48,base_gnome_male_hands_01
140F49,base_gnome_male_legs_01
141028,FAE_Stairs_Straight
1410F3,FAE_Stairs_Curve
141285,03_steel_f_feet
141286,03_steel_f_hands
141287,03_steel_f_head
14128A,03_steel_f_legs
14129D,03_steel_f_torso
1415EC,TRP_PendulumBlade01
141B86,01_dokkalfar_f_hair
141B87,03_dokkalfar_f_hair
141B89,03_azurite_sword_1h
141BB5,bogeyman_null_ammo
141DE4,04_Melee_Set_Unique_torso
141DFF,04_Melee_Set_Unique_legs
141E23,04_Melee_Set_Unique_head
141E3A,04_Melee_Set_Unique_feet
141E60,04_Melee_Set_Unique_hands
141E8B,DOK_cart_01
141F3C,01_Magic_Set_tuatha_f_torso
141F3D,01_Magic_Set_tuatha_f_hands
141F3E,01_Magic_Set_tuatha_f_head
141F55,01_Magic_Set_tuatha_f_legs
141F5B,01_Magic_Set_tuatha_f_feet
142018,INT_DOK_chandelier_small_01
142028,01_varani_peasant_male_feet
142029,01_varani_peasant_male_hands
14202A,01_varani_peasant_male_legs
14202B,01_varani_peasant_male_torso
142066,02_varani_merchant_female_feet
142067,02_varani_merchant_female_head
142068,02_varani_merchant_female_legs
142069,02_varani_merchant_female_torso
14206A,DET_Rock_CanyonMountain01
142140,02_varani_peasant_male_feet
142141,02_varani_peasant_male_hands
142142,02_varani_peasant_male_legs
142143,02_varani_peasant_male_torso
1421A9,Gnome_Skel
1421F3,INT_FAE_Floor_02
142528,Banshaen_Skel
14254A,DET_Rock_CanyonMountain02
14258A,FXMesh_TestSpace_01
14261F,INT_FAE_Pond_Water03
142AB7,WOS_GNO_Buttress_01
142ACD,FAE_Entrance
142B39,INT_GNO_beaker_glass_04
142BF2,WOS_Copper_Barzier_01
142C07,01_npc_tuatha_spear
142D86,Dokkalfar_female_head_01
142D87,Dokkalfar_female_ears_01
142DED,07_Unique_Sword_2h
142EE2,Arrow_Tuatha_01
142FB8,TRP_Blades_ammo01
142FB9,FAE_Base_LeafCurtain
142FBE,TRP_SpinningBlades01
14328E,TRP_SlidingBlades01
1433A6,Arrow_human_01
1434B1,player_weapon_unarmed
1434C6,balor_head_target_object
1436A5,GEN_Bandit_lamp_01_lit
143910,WOS_Column_Brazier_01
143932,Ettin_Shaman
14394D,INT_GNO_Hughes_Lab
143AF7,FXMesh-Spell_Quake_Attack_01
143D09,NCA_Pebbles01
143E09,TRP_Spikes01
144091,02_steel_sword_1h
144096,04_sylvanite_sword_1h
1440D0,04_melee_set_unique_f_feet
1440D1,04_melee_set_unique_f_hands
1440D2,04_melee_set_unique_f_head
1440D6,04_melee_set_unique_f_legs
1440DF,04_melee_set_unique_f_torso
144144,WOS_Column_Brazier_02
14418B,WOS_Column_Brazier_03
1441D9,ALA_AlabastraWall01
144324,NPC_Sorcerer_SpellRune
1443A3,NCA_Rock_mound01
1443A4,NCA_Rock_mound02
1443A5,NCA_Rock_mound03
144436,09_Unique_Sword_2h
144481,03_Melee_NonSet_Unique_feet
144486,03_Melee_NonSet_Unique_hands
144487,03_Melee_NonSet_Unique_head
144488,03_Melee_NonSet_Unique_legs
144489,03_Melee_NonSet_Unique_torso
1444D4,10_unique_sword_2h
144633,FAE_Wall_Short
144645,FAE_Wall_Curve_01
1446F3,FAE_Wall_Curve_02
1446F8,FAE_Wall_Staight
144914,01_Melee_Set_tuatha_feet
14491B,01_Melee_Set_tuatha_hands
14491E,01_Melee_Set_tuatha_head
144941,01_Melee_Set_tuatha_legs
144959,01_Melee_Set_tuatha_torso
144A12,01_Varani_noble_male_feet
144A13,01_Varani_noble_male_head
144A14,01_Varani_noble_male_legs
144A15,01_Varani_noble_male_torso
144A1E,02_Varani_noble_male_torso
144A1F,02_Varani_noble_male_feet
144A20,02_Varani_noble_male_head
144A21,02_Varani_noble_male_legs
144ACD,09_Melee_Set_unique_f_feet
144ACE,09_Melee_Set_unique_f_hands
144AE9,09_Melee_Set_unique_f_head
144AEA,09_Melee_Set_unique_f_legs
144AEC,09_Melee_Set_unique_f_torso
144B0A,01_Varani_peasant_female_feet
144B0B,01_Varani_peasant_female_hands
144B0C,01_Varani_peasant_female_legs
144B0D,01_Varani_peasant_female_torso
144B2B,02_Varani_peasant_female_torso
144B2C,02_Varani_peasant_female_feet
144B2D,02_Varani_peasant_female_hands
144B2E,02_Varani_peasant_female_legs
144B78,GEN_Codex_of_Destiny_01
144BA5,05_Unique_Sword_2h
144CB1,ERU_furniture_table01
144CB3,ERU_furniture_bench01
144CBB,TRP_ExplodingBarrel01
144CD1,ERU_furniture_bookshelf01
144CD7,ERU_furniture_collapsedDoor
144F21,FAE_Stairs_Straight_Short
1450AE,Malwyn_skel
145122,ERU_furniture_chair01
145123,ERU_furniture_counter01
145246,ERU_furniture_throne01
145255,ERU_furniture_bed01
145394,FAE_Stairs_Curve_Short
1453A8,INT_Clutter_Blank_Plaque
1453BC,Tilera_skel
14558D,WOS_FleshSac_Piece_01
1455B0,TRP_MagicalMine01
1455B5,FAE_Bridge_Half
1455B7,FAE_Bridge_Half_Bend
14563E,03_melee_nonset_unique_f_torso
145643,ALA_AlabastraWallsm01
145654,03_melee_nonset_unique_f_feet
145658,03_melee_nonset_unique_f_hands
145660,03_melee_nonset_unique_f_head
145663,03_melee_nonset_unique_f_legs
1457EE,ERU_furniture_bookshelf02
145ACC,FXMesh-Sorcerer_Shield
145B4A,ERU_Door01_red
146258,01_varani_noble_female_feet
146259,01_varani_noble_female_legs
14625A,01_varani_noble_female_torso
1465D8,INT_GNO_LAB_Large_Tube
1466F9,WOS_FleshSac_Piece_02
14680F,TirnochCavern_Cavern01
146810,TirnochCavern_PlatformCliff01
146811,TirnochCavern_Spike01
146F6F,TirnochCavern_Bridge01
147024,02_Unique_Sword_2h
147085,FAE_Building_Hanging
147322,FXMesh-Spell_Quake_Attack_02
147363,INT_GNO_LAB_Large_Tube_Small
1473A4,WAR_WallPost02
1473A5,WAR_Wall01
1473A6,WAR_WallPost01
147435,FXMesh-Spell_Quake_Attack_03
147456,WAR_WallPost03
147547,FAE_Stairs_Long01
14763C,Tirnoch_head_PROXY
14763D,Tirnoch_L_hand_PROXY
14763E,Tirnoch_R_hand_PROXY
147641,FHO_Mound01
1478FB,INT_DOK_banner_large_01
1478FD,INT_DOK_banner_medium_01
14794B,ERU_chest_01
147979,Tirnoch_Body_Seg_PROXY
14797A,Tirnoch_forearm_PROXY
14797B,Tirnoch_upperarm_PROXY
1479B9,GEN_cot_01
1479FF,GEN_sarcophagus_01
147BE9,01_varani_merchant_male_feet
147BF2,01_varani_merchant_male_head
147BF5,01_varani_merchant_male_hands
147C24,01_varani_merchant_male_legs
147C25,01_varani_merchant_male_torso
147CD6,02_varani_merchant_male_feet
147CD7,02_varani_merchant_male_hands
147CD9,02_varani_merchant_male_head
147CDA,02_varani_merchant_male_legs
147CDB,02_varani_merchant_male_torso
1482F0,Reagent_Cripplesporecap
1482F1,Reagent_StaviaFiber
1482F2,Reagent_SkyBloom
148868,GEN_Codex_of_Destiny_Stand_01
148950,FHO_Lever01
148AE2,Reagent_Bloodroot
148BC9,02_varani_noble_female_torso
148C34,02_varani_noble_female_legs
148C36,02_varani_noble_female_feet
148D01,FHO_Gorguath_Chamberpiece01
148DB7,FHO_Gorguath_Chamberpiece02
148FEF,TirnochCavern_Amyethyn_CavernDoor01
14900A,Reagent_Tindertwig
149258,Reagent_WhiteFlake
1493D5,Reagent_EelPetal
149454,INT_GNO_LAB_Cauldron_Large
14948B,Reagent_StarThistle
1496AC,DOK_mel_ladder
14985A,FXMesh-Chakram_Fire_Delay_01
149A6A,FXMesh-Chakram_Ice_Delay_01
149A6B,FXMesh-Chakram_Storm_Delay_01
149A91,GEN_INT_CauldronStand_01
149C43,GEN_INT_SmallWoodenBox_01
149CAE,GEN_Tools_Rake_01
149CBC,GEN_Tools_Shovel_01
149E3B,FXMesh-Cylinder_Vapor_Lab
149E6D,WOS_FleshSac_Piece_03
149EBB,WOS_FleshSac_Ring_01
149EC1,FXMesh-Summoner_Fire_Ring_01
14A267,Reagent_ScarabSalts
14A4A2,GEN_Army01
14A4B7,02_unique_sword_1h
14A82D,09_unique_sword_1h
14AE27,GEN_fish_table_butcher_01
14B026,GEN_ArmyAnimated
14B67D,FXMesh_Sorcerer_Ice_Proj_01
14B77A,VIL_NS_Gate_Open
14BB49,GEN_ArmyFence
14BBD7,FHO_Architecture_Building01
14BBD9,FHO_Architecture_Column01
14BBDB,FHO_Architecture_Railing_Straight01
14BDDD,FHO_Architecture_Wall01
14BFC3,FXMesh-RockDebris_Gray_01
14C0C6,Fixed_Camera_Node
14C164,FXMesh-IceDebris_01
14C16A,KLU_Flora_Tree_Card01
14C16B,KLU_Flora_Tree_Card02
14C16D,FHO_Architecture_HangingSphere01
14C2CB,20_invisible
14C3A6,Unseelie_fae_Severed_head
14C563,FXMesh_Sorcerer_Mana_Pull_Swirl_01
14C56C,04_Rogue_Set_Unique_Torso
14C574,FXMesh-Boss_Army_Proj_Attack_01
14C579,04_Rogue_Set_Unique_Legs
14C57E,04_Rogue_Set_Unique_Head
14C587,04_Rogue_Set_Unique_Feet
14C591,04_Rogue_Set_Unique_Hands
14C60C,04_Rogue_Set_Unique_f_Torso
14C619,04_Rogue_Set_Unique_f_Legs
14C62E,04_Rogue_Set_Unique_f_Hands
14C638,04_Rogue_Set_Unique_f_Feet
14C665,04_Rogue_Set_Unique_f_Head
14C6CA,07_Rogue_Set_Unique_Torso
14C6E6,07_Rogue_Set_Unique_Legs
14C6EF,07_Rogue_Set_Unique_Hands
14C74A,07_Rogue_Set_Unique_Feet
14C759,07_Rogue_Set_Unique_Head
14C789,07_Rogue_Set_Unique_f_Torso
14C799,07_Rogue_Set_Unique_f_Legs
14C79A,07_Rogue_Set_Unique_f_Feet
14C79B,07_Rogue_Set_Unique_f_Hands
14C79C,07_Rogue_Set_Unique_f_Head
14C79D,FXMesh-Boss_Balor_Army_Proj_Attack_02
14C821,12_Melee_Set_Unique_Torso
14C834,INT_lab_glassbubblecontraption_01
14C83D,12_Melee_Set_Unique_Legs
14C847,12_Melee_Set_Unique_Hands
14C85E,12_Melee_Set_Unique_Feet
14C86F,12_Melee_Set_Unique_Head
14C883,GEN_ArmyAnimated02
14C89A,12_Melee_Set_Unique_f_Torso
14C8A0,12_Melee_Set_Unique_f_Legs
14C8A1,12_Melee_Set_Unique_f_Head
14C8A2,12_Melee_Set_Unique_f_Hands
14C8A3,12_Melee_Set_Unique_f_feet
14C8EC,INT_GNO_lab_arcanechart_01
14C8F3,Varani_Male_Head_01
14C8F4,10_Magic_Set_Unique_Torso
14C904,GNO_INT_Clock_Large_01
14C938,GNO_INT_Lab_Crystalball_Large_01
14C945,INT_GNO_lab_beaker_superlarge_01
14C96C,INT_GNO_lab_mortarpestal_01
14C972,SHO_EXT_DMGTower01
14C973,SHO_EXT_DMGTower02
14C975,SHO_EXT_DMGTower03
14C979,SHO_EXT_DMGWall01
14C97E,SHO_EXT_DMGWall02
14C992,SVG_bowl_bonesmeat_01
14C993,10_Magic_Set_Unique_Hands
14C9A1,10_Magic_Set_Unique_Feet
14C9B9,10_Magic_Set_Unique_Head
14CA37,10_Magic_Set_Unique_f_Torso
14CA40,10_Magic_Set_Unique_f_Feet
14CA47,10_Magic_Set_Unique_f_Hands
14CA48,10_Magic_Set_Unique_f_Head
14CB70,INT_DOK_Vase_01
14CB8B,GEN_Fountain_Wall_01
14CBCE,FHO_Architecture_Arch01
14CBCF,FHO_Architecture_Arch_Curve01
14CBD1,FHO_Architecture_Base_Wall01
14CC60,FHO_Architecture_Base_Wall_Curve01
14CCD7,GEN_brokentombstone_01
14CCFB,SHO_banner_flag_01
14CD10,FHO_Architecture_Bridge_Straight01
14CD13,INT_lab_hangingpotionbubbles_01
14CD2D,FHO_Architecture_Stairs01
14CD33,FHO_Architecture_Platform01
14CD38,FHO_Architecture_Platform02
14CD39,FHO_Architecture_Platform03
14D29C,DOK_Building_Mel_Alcove_01
14D2D4,DOK_Building_Mel_Alcove_02
14D453,INT_Carpet02
14D48D,INT_lab_hangingpotionbubbles_2
14D49F,INT_lab_hangingpotionbubbles_3
14D4A1,INT_lab_hangingpotionbubbles_4
14D4DD,GEN_Sign_01
14D579,DOK_Building_Addon_Detail_04
14D57A,DOK_Building_Buttress_End_01
14D63F,DOK_Building_Mel_Alcove_03
14D96E,INT_GNO_Chest_02
14D9C5,DOK_Mel_RubblePile02
14D9F8,FHO_Architecture_Railing_CurverL01
14D9F9,FHO_Architecture_Railing_CurverL02
14D9FA,FHO_Architecture_Railing_CurverR01
14D9FB,FHO_Architecture_Railing_CurverR02
14D9FD,FHO_Architecture_Railing_Straight02
14D9FE,FHO_Architecture_Bridge_Curve01
14D9FF,FHO_Architecture_Building02
14DD24,SHO_Grass01
14DD29,SHO_Grass02
14DD30,SHO_Grass03
14DFDC,GNO_Allestar_Tower
14E11E,GEN_MeatHook_01
14E14E,Arrow_human_01_Flaming
14E201,SHO_PressurePlate01
14E209,FxMesh-FlashingBlades
14E231,GEN_MeatHook_02
14E3C5,INT_lab_gnomeheadsconce_01
14E3C6,INT_lab_moonrock_01
14E3C7,INT_lab_obelisk_01
14E3C9,INT_lab_bookstack_01
14E57C,FXMesh-DistortionBubble_01
14E5D7,GNO_Bar_01
14E73C,GNO_Bar_02
14E7F2,DOK_Mel_RubblePile03
14E939,FOR_ruins_stairs_wide01
14EB37,CIN_VIL_BannerStand_01
14EB3A,FHO_PressurePlate01
14EB47,Giant_Spider_01
14EB96,NiskaruHunter_Claw_01
14EBC0,Niskaru_Hunter_Mesh_01
14EC1D,FxMesh-Tilera_ShieldBlock
14ED25,INT_lab_bookstack_02
14ED26,INT_lab_bookstack_03
14EDF2,02_Rogue_Set_Unique_head_F
14EF0D,FxMesh-Spell_Ice_02
14EF15,CIN_TUA_WarHorn_01
14EF6B,OBJ_PositionalBalorRoar
14EF6D,INT_DOK_candlestand_long_01
14F248,DOK_Mel_DestructibleGate
14F2A9,INT_DOK_chest_01
14F2AA,INT_DOK_chest_02
14F2CF,FAE_bench_01
14F2F7,FHO_plant_02
14F370,GEN_sarcophagus_02
14F385,FHO_plant_03
14F3BD,SHO_FAE_DoorHidden01
14F3CD,EXT_ett_banner_01
14F40C,EXT_ett_brazier_01
14F417,EXT_ett_chest_01
14F43E,FXMesh_Cyclone_Proj_01_Imp_Lightning_Bolt
14F44C,EXT_ett_house_01
14F44D,EXT_ett_house_02
14F44E,01_Melee_Set_tuatha_f_legs
14F44F,01_Melee_Set_tuatha_f_feet
14F450,01_Melee_Set_tuatha_f_hands
14F451,EXT_ett_mask_01
14F452,01_Melee_Set_tuatha_f_head
14F453,01_Melee_Set_tuatha_f_torso
14F456,EXT_ett_stool_01
14F459,EXT_ett_torch_01
14F45A,EXT_ett_totem_01
14F45B,01_Melee_Set_tuatha_f_head_Tuatha
14F482,ERU_chest_02
14F483,ERU_chest_03
14F4BE,FAE_INT_counter_merchant_01
14F532,FAE_tua_weaponrack_02
14F535,DOK_fountain_wall
14F6F5,02_Melee_set_tuatha_feet
14F702,GNO_Urn_Smash01
14F703,GNO_Urn_Smash02
14F70C,02_Melee_set_tuatha_torso
14F719,02_Melee_set_tuatha_head
14F725,02_Melee_set_tuatha_legs
14F76C,02_Melee_set_tuatha_hands
14F789,02_Melee_set_tuatha_head_tuatha
14F78A,GEN_Urn_Smash01
14F78B,GEN_Urn_Smash02
14F7D3,GEN_tombstone_03
14FA2F,NCA_Hall_SpiralTurn
14FB24,Thresh_Skel
15031E,ERU_Gate_01
15078F,GEN_corpse_male_01
150AA6,kobold_dagger_01
150AAF,CIN_TUA_Banner_01
150B12,CIN_TUA_Banner_02
150B13,CIN_TUA_Banner_03
150B16,CIN_TUA_Banner_04
150B17,CIN_TUA_Banner_05
150C48,varani_female_head_01
150EFE,SVG_altar_bone_01
150FBC,GEN_Bandit_sack_01
151122,balor_with_hunter_skel
15124D,DOK_Mel_Platform01
15159A,Reagent_LeechwoodBark
1515BB,ERU_Gem01
1515C0,ERU_Gem02
1515C1,ERU_Gem03
1515C3,ERU_Gem04
1515C5,ERU_Gem05
15198E,NCA_Hall_LongVista02
152616,CIN_DOK_MEL_DoorOutside
152620,FXMesh_Sorcerer_BubbleShield_01
152B84,FXMesh-Murghan_EggSac_02
152EFB,DOK_Mel_PlatformSideBroken
15328C,INT_FAE_Titarion_Throne
153305,02_dokkalfar_beard
153306,02_Ljosalfar_beard
153307,03_dokkalfar_beard
153329,03_Ljosalfar_beard
153413,01_dokkalfar_beard
153431,05_dokkalfar_beard
153433,04_dokkalfar_beard
153439,01_Ljosalfar_beard
15343B,05_Ljosalfar_beard
15345B,04_Ljosalfar_beard
1534A0,04_dokkalfar_f_hair
1534A1,05_dokkalfar_f_hair
1538C5,CIN_VIL_WarHorn_01
153D80,INT_fae_plant_01
153DE5,EXT_GEN_corpse_female_01
153E8F,GEN_Door_Invisible_NonMagical
153EFA,Reagent_ScarwoodBark
154188,FXMesh-Balor_Claw_L
154189,FXMesh-Balor_CLaw_R
155557,MIN_Door_Jail01
15597D,01_gnome_praetorian_male_feet
15597E,01_gnome_praetorian_male_hands
15597F,01_gnome_praetorian_male_head
155980,01_gnome_praetorian_male_legs
155981,01_gnome_praetorian_male_Torso
1559F8,Quest_MQ04_ScryingMirror01
155C3F,Base_body_dokkalfar_male
155DAC,GEN_Book_Brown_Open_01
155DAE,GEN_Book_Brown_01
155E26,DOK_Mel_SidePassage_Destroy
155EFD,FXMesh-Sorcerer_Fire_Proj_01
155F5C,FxMesh-Ettin_Proj_01
15623B,human_Skel_NPC_corpse_F
15623C,human_Skel_NPC_corpse
156315,ERU_Niskaru_Rubble01
1563FE,FXMesh_Spell_Ice_Attack_02
156447,ERU_Niskaru_Rubble02
15699A,FXMesh-Spell_Ice_01_IceBall
156F1F,FXMesh_GroundTurbulence_01_Add
1576A5,DOK_Mel_Railing_Bend
1576C5,DOK_Mel_Railing_Long
1576D9,DOK_Mel_Railing_Post
1576F2,DOK_Mel_Railing_Short
157743,FOR_Allestar_Waterfall
158036,DOK_Mel_Platform_Start
15842B,Proxy_Kobold_Bomb
158451,DOK_Mel_DoorFrameBroken
15877A,ERU_Door01_NiskaruBroken
158872,ERU_UrulTusk_Room_PiercingLight
158F05,03_Rogue_Set_Unique_feet
158F10,03_Rogue_Set_unique_f_feet
158F19,03_Rogue_Set_unique_f_hands
158F1A,03_Rogue_Set_unique_f_head
158F1B,03_Rogue_Set_unique_f_legs
158F1C,03_Rogue_Set_unique_f_torso
158F1D,03_Rogue_Set_Unique_hands
158F1E,03_Rogue_Set_Unique_head
158F1F,03_Rogue_Set_Unique_legs
158F20,03_Rogue_Set_Unique_torso
158F53,08_Melee_Set_Unique_torso
158F5C,08_Melee_Set_Unique_feet
158F5D,08_Melee_Set_Unique_hands
158F5E,08_Melee_Set_Unique_head
158F5F,08_Melee_Set_Unique_legs
158FBB,08_Melee_Set_unique_f_feet
158FBC,08_Melee_Set_unique_f_hands
158FBD,08_Melee_Set_unique_f_head
158FBE,08_Melee_Set_unique_f_legs
158FBF,08_Melee_Set_unique_f_torso
15905D,balor_environment_skel
159285,01_Rogue_Set_tuatha_feet
159286,01_Rogue_Set_tuatha_hands
159287,01_Rogue_Set_tuatha_head
159288,01_Rogue_Set_tuatha_head_tuatha
159289,01_Rogue_Set_tuatha_legs
15928A,01_Rogue_Set_tuatha_torso
15948B,12_unique_sword_1h
159573,INT_DOK_Large_Wall_No_Doors
1596A8,FAE_urn_01
1596E7,FAE_chest_02
15993C,JOT_banner_01
159941,JOT_banner_02
159946,JOT_banner_03
159948,JOT_carvingtool_01
15994E,JOT_carvingtool_02
15994F,JOT_carvingtool_03
159950,JOT_chest_01
159953,JOT_statue_bone_01
159966,JOT_Stool_01
159967,JOT_Torch_01
159968,JOT_wardrums_01
159F68,ERU_Door02
15A00A,FAE_light_wall
15A03B,FOR_chest_spidersack_01
15A195,DOK_plate_01
15A51E,GEN_ALM_hammer
15A525,GEN_stirring_spoon
15A5B1,DET_MountainRange
15A5C7,DET_MountainClouds
15AFBD,Dokkalfar_Male_Head_01
15AFE1,Dokkalfar_Male_Ears_01
15B04E,PLN_MountainRange
15B050,INT_DOK_Urn_01_Destroyed
15B057,FAU_Eel_Fishing_Rack_01
15B10C,ERU_MQ03_TheatreofFates_Cavern
15B15D,FAU_Eel_Fishing_Rack_Small_02
15B21A,Unseelie_Fae_Male_Head_01
15B32A,player_magic_lunge
15B33B,unseelie_fae_female_head_01
15B438,FOR_Rock_Stone_Cairn
15B60C,ettin_axe_01
15B75D,INT_DOK_Urn_02_Destroyed
15B75E,Player_Face_Acc_01
15B8DB,GEN_Urn_Smash01_Destroyed
15B99C,TuathaWarrior_Bow_Arrow_Skeleton
15B9E3,Player_Face_Acc_02
15BA31,FOR_River_Splash2
15BACE,GEN_Urn_Smash02_Destroyed
15BAD4,GNO_Urn_Smash01_Destroyed
15BAD5,GNO_Urn_Smash02_Destroyed
15BDDE,Player_Face_Acc_03
15BE03,FOR_River_FallFree04
15BE2A,GEN_Altar_Blinding_Light_01
15BE72,Player_Face_Acc_04
15BEAA,Ljosalfar_female_head_01
15BED0,FOR_River_FallFree05
15BFBC,Ljosalfar_female_ears_01
15C0B5,FOR_barrel02
15C0BF,FOR_barrel_Destroyed
15C0C5,FOR_barrel02_Destroyed
15C236,SVG_hangingfurs_01
15C23F,SVG_logbench_01
15C245,SVG_weaponrack_01
15C29D,GEN_Tools_Rake_Props
15C2DE,GEN_container_goldpile_01
15C2EA,GEN_container_buriedloot_01
15C2EC,GEN_shrine_base_01
15C308,GNO_chest_01
15C350,Test_White_Sphere_01
